Model,Accuracy,Precision,Recall,F1,dataset,ratio,sampler,seed,n_classes,nrows,nfeat
TabNet,0.9565217391304348,0.6213436928702011,0.7995647969052224,0.6682360543746683,abalone-20_vs_8-9-10,0.8,corsmote,1,2,1916,10
TabNet,0.9530434782608695,0.5906893652795292,0.7086557059961315,0.6230057550812268,abalone-20_vs_8-9-10,1.0,corsmote,1,2,1916,10
TabNet,0.9408695652173912,0.5908771224756355,0.7915860735009671,0.6304068360556564,abalone-20_vs_8-9-10,0.6,smote,1,2,1916,10
TabNet,0.9617391304347828,0.6454109218707759,0.846792392005158,0.7006342294585384,abalone-20_vs_8-9-10,0.8,smote,1,2,1916,10
TabNet,0.96,0.6082114088443202,0.7122018052869117,0.6412197173164049,abalone-20_vs_8-9-10,1.0,smote,1,2,1916,10
XGBoost,0.9756521739130436,0.6349346076458753,0.5864764667956157,0.6049273655280722,abalone-20_vs_8-9-10,0.0,Original,1,2,1916,10
XGBoost,0.96,0.6082114088443202,0.7122018052869117,0.6412197173164049,abalone-20_vs_8-9-10,0.6,adasyn,1,2,1916,10
XGBoost,0.9530434782608695,0.5769812462189958,0.6640876853642811,0.6021780909673287,abalone-20_vs_8-9-10,0.8,adasyn,1,2,1916,10
XGBoost,0.9565217391304348,0.5987220205686631,0.7104287556415216,0.6316463805253043,abalone-20_vs_8-9-10,1.0,adasyn,1,2,1916,10
XGBoost,0.9652173913043478,0.6113746573898377,0.6702933591231464,0.6339444868856634,abalone-20_vs_8-9-10,0.6,borderline,1,2,1916,10
XGBoost,0.9634782608695652,0.5865943649373881,0.624838813668601,0.6017611556347087,abalone-20_vs_8-9-10,0.8,borderline,1,2,1916,10
XGBoost,0.9686956521739132,0.6270833333333333,0.6720664087685364,0.6458390364084314,abalone-20_vs_8-9-10,1.0,borderline,1,2,1916,10
XGBoost,0.9686956521739132,0.6270833333333333,0.6720664087685364,0.6458390364084314,abalone-20_vs_8-9-10,0.6,corsmote,1,2,1916,10
XGBoost,0.9686956521739132,0.6270833333333333,0.6720664087685364,0.6458390364084314,abalone-20_vs_8-9-10,0.8,corsmote,1,2,1916,10
XGBoost,0.9669565217391304,0.6187388193202147,0.6711798839458414,0.6396886646218792,abalone-20_vs_8-9-10,1.0,corsmote,1,2,1916,10
XGBoost,0.9617391304347828,0.5989681938659599,0.6685203094777563,0.6235119047619048,abalone-20_vs_8-9-10,0.6,smote,1,2,1916,10
XGBoost,0.9652173913043478,0.6113746573898377,0.6702933591231464,0.6339444868856634,abalone-20_vs_8-9-10,0.8,smote,1,2,1916,10
XGBoost,0.9617391304347828,0.6136324565927453,0.7130883301096067,0.6464110017889088,abalone-20_vs_8-9-10,1.0,smote,1,2,1916,10
Bagging,0.9756521739130436,0.4878260869565217,0.5,0.493838028169014,abalone-20_vs_8-9-10,0.0,Original,2,2,1916,10
Bagging,0.9739130434782608,0.7046026156941649,0.6035777947542653,0.6362140959129444,abalone-20_vs_8-9-10,0.6,adasyn,2,2,1916,10
Bagging,0.9686956521739132,0.6144179894179894,0.5660809778456837,0.5829303675048356,abalone-20_vs_8-9-10,0.8,adasyn,2,2,1916,10
Bagging,0.9756521739130436,0.7403339191564148,0.6044690603514132,0.6438053097345132,abalone-20_vs_8-9-10,1.0,adasyn,2,2,1916,10
Bagging,0.9704347826086956,0.4877622377622377,0.4973262032085561,0.4924977934686672,abalone-20_vs_8-9-10,0.6,borderline,2,2,1916,10
Bagging,0.9739130434782608,0.4878048780487805,0.499108734402852,0.4933920704845815,abalone-20_vs_8-9-10,0.8,borderline,2,2,1916,10
Bagging,0.9686956521739132,0.4877408056042031,0.4964349376114082,0.4920494699646643,abalone-20_vs_8-9-10,1.0,borderline,2,2,1916,10
Bagging,0.9652173913043478,0.5510361552028218,0.5294754265342501,0.5365892972275951,abalone-20_vs_8-9-10,0.6,corsmote,2,2,1916,10
Bagging,0.9686956521739132,0.6144179894179894,0.5660809778456837,0.5829303675048356,abalone-20_vs_8-9-10,0.8,corsmote,2,2,1916,10
Bagging,0.9686956521739132,0.6144179894179894,0.5660809778456837,0.5829303675048356,abalone-20_vs_8-9-10,1.0,corsmote,2,2,1916,10
Bagging,0.9739130434782608,0.7046026156941649,0.6035777947542653,0.6362140959129444,abalone-20_vs_8-9-10,0.6,smote,2,2,1916,10
Bagging,0.9704347826086956,0.6569493521790342,0.6017952635599694,0.6228926353149956,abalone-20_vs_8-9-10,0.8,smote,2,2,1916,10
Bagging,0.9721739130434782,0.6777998236331569,0.6026865291571174,0.6292714377820761,abalone-20_vs_8-9-10,1.0,smote,2,2,1916,10
Decision Tree,0.9686956521739132,0.4877408056042031,0.4964349376114082,0.4920494699646643,abalone-20_vs_8-9-10,0.0,Original,2,2,1916,10
Decision Tree,0.9686956521739132,0.6402654867256637,0.6009039979628215,0.6170071047957371,abalone-20_vs_8-9-10,0.6,adasyn,2,2,1916,10
Decision Tree,0.9669565217391304,0.6005104043973302,0.5651897122485358,0.5785270629991126,abalone-20_vs_8-9-10,0.8,adasyn,2,2,1916,10
Decision Tree,0.9686956521739132,0.6402654867256637,0.6009039979628215,0.6170071047957371,abalone-20_vs_8-9-10,1.0,adasyn,2,2,1916,10
Decision Tree,0.9686956521739132,0.4877408056042031,0.4964349376114082,0.4920494699646643,abalone-20_vs_8-9-10,0.6,borderline,2,2,1916,10
Decision Tree,0.9634782608695652,0.4876760563380282,0.4937611408199643,0.4906997342781222,abalone-20_vs_8-9-10,0.8,borderline,2,2,1916,10
Decision Tree,0.9669565217391304,0.487719298245614,0.4955436720142602,0.4916003536693192,abalone-20_vs_8-9-10,1.0,borderline,2,2,1916,10
Decision Tree,0.9617391304347828,0.5384955752212389,0.5276928953399542,0.5318975725281231,abalone-20_vs_8-9-10,0.6,corsmote,2,2,1916,10
Decision Tree,0.9617391304347828,0.5384955752212389,0.5276928953399542,0.5318975725281231,abalone-20_vs_8-9-10,0.8,corsmote,2,2,1916,10
Decision Tree,0.9617391304347828,0.5384955752212389,0.5276928953399542,0.5318975725281231,abalone-20_vs_8-9-10,1.0,corsmote,2,2,1916,10
Decision Tree,0.9669565217391304,0.626611863313991,0.6000127323656735,0.6115555555555556,abalone-20_vs_8-9-10,0.6,smote,2,2,1916,10
Decision Tree,0.9686956521739132,0.6402654867256637,0.6009039979628215,0.6170071047957371,abalone-20_vs_8-9-10,0.8,smote,2,2,1916,10
Decision Tree,0.9634782608695652,0.605598138516288,0.5982302011713776,0.6017611556347087,abalone-20_vs_8-9-10,1.0,smote,2,2,1916,10
LightGBM,0.9756521739130436,0.4878260869565217,0.5,0.493838028169014,abalone-20_vs_8-9-10,0.0,Original,2,2,1916,10
LightGBM,0.9739130434782608,0.6553030303030303,0.5339317545199899,0.55220393541353,abalone-20_vs_8-9-10,0.6,adasyn,2,2,1916,10
LightGBM,0.9756521739130436,0.7386561954624782,0.5348230201171378,0.5563271604938271,abalone-20_vs_8-9-10,0.8,adasyn,2,2,1916,10
LightGBM,0.9721739130434782,0.6136164623467601,0.5330404889228418,0.5484884177463683,abalone-20_vs_8-9-10,1.0,adasyn,2,2,1916,10
LightGBM,0.9739130434782608,0.4878048780487805,0.499108734402852,0.4933920704845815,abalone-20_vs_8-9-10,0.6,borderline,2,2,1916,10
LightGBM,0.9721739130434782,0.487783595113438,0.4982174688057041,0.4929453262786596,abalone-20_vs_8-9-10,0.8,borderline,2,2,1916,10
LightGBM,0.9721739130434782,0.487783595113438,0.4982174688057041,0.4929453262786596,abalone-20_vs_8-9-10,1.0,borderline,2,2,1916,10
LightGBM,0.9739130434782608,0.6553030303030303,0.5339317545199899,0.55220393541353,abalone-20_vs_8-9-10,0.6,corsmote,2,2,1916,10
LightGBM,0.9739130434782608,0.6553030303030303,0.5339317545199899,0.55220393541353,abalone-20_vs_8-9-10,0.8,corsmote,2,2,1916,10
LightGBM,0.9756521739130436,0.7386561954624782,0.5348230201171378,0.5563271604938271,abalone-20_vs_8-9-10,1.0,corsmote,2,2,1916,10
LightGBM,0.9739130434782608,0.6553030303030303,0.5339317545199899,0.55220393541353,abalone-20_vs_8-9-10,0.6,smote,2,2,1916,10
LightGBM,0.9721739130434782,0.6136164623467601,0.5330404889228418,0.5484884177463683,abalone-20_vs_8-9-10,0.8,smote,2,2,1916,10
LightGBM,0.9704347826086956,0.5885964912280702,0.5321492233256939,0.545116105914654,abalone-20_vs_8-9-10,1.0,smote,2,2,1916,10
MLP,0.977391304347826,0.7903508771929825,0.6053603259485613,0.6521476104053237,abalone-20_vs_8-9-10,0.0,Original,2,2,1916,10
MLP,0.9791304347826087,0.8245459871118922,0.641074611662847,0.6946902654867257,abalone-20_vs_8-9-10,0.6,adasyn,2,2,1916,10
MLP,0.9791304347826087,0.8245459871118922,0.641074611662847,0.6946902654867257,abalone-20_vs_8-9-10,0.8,adasyn,2,2,1916,10
MLP,0.977391304347826,0.7769114688128773,0.6401833460656989,0.6847188831245519,abalone-20_vs_8-9-10,1.0,adasyn,2,2,1916,10
MLP,0.977391304347826,0.7656350741457124,0.7098293862999745,0.7342222222222222,abalone-20_vs_8-9-10,0.6,borderline,2,2,1916,10
MLP,0.977391304347826,0.7656350741457124,0.7098293862999745,0.7342222222222222,abalone-20_vs_8-9-10,0.8,borderline,2,2,1916,10
MLP,0.977391304347826,0.7656350741457124,0.7098293862999745,0.7342222222222222,abalone-20_vs_8-9-10,1.0,borderline,2,2,1916,10
MLP,0.977391304347826,0.7656350741457124,0.7098293862999745,0.7342222222222222,abalone-20_vs_8-9-10,0.6,corsmote,2,2,1916,10
MLP,0.9756521739130436,0.7428952042628774,0.7089381207028266,0.7245414727621133,abalone-20_vs_8-9-10,0.8,corsmote,2,2,1916,10
MLP,0.9756521739130436,0.7428952042628774,0.7089381207028266,0.7245414727621133,abalone-20_vs_8-9-10,1.0,corsmote,2,2,1916,10
MLP,0.9791304347826087,0.8245459871118922,0.641074611662847,0.6946902654867257,abalone-20_vs_8-9-10,0.6,smote,2,2,1916,10
MLP,0.977391304347826,0.7769114688128773,0.6401833460656989,0.6847188831245519,abalone-20_vs_8-9-10,0.8,smote,2,2,1916,10
MLP,0.977391304347826,0.7769114688128773,0.6401833460656989,0.6847188831245519,abalone-20_vs_8-9-10,1.0,smote,2,2,1916,10
Random Forest,0.9756521739130436,0.4878260869565217,0.5,0.493838028169014,abalone-20_vs_8-9-10,0.0,Original,2,2,1916,10
Random Forest,0.9756521739130436,0.7386561954624782,0.5348230201171378,0.5563271604938271,abalone-20_vs_8-9-10,0.6,adasyn,2,2,1916,10
Random Forest,0.9756521739130436,0.7386561954624782,0.5348230201171378,0.5563271604938271,abalone-20_vs_8-9-10,0.8,adasyn,2,2,1916,10
Random Forest,0.9756521739130436,0.7386561954624782,0.5348230201171378,0.5563271604938271,abalone-20_vs_8-9-10,1.0,adasyn,2,2,1916,10
Random Forest,0.9756521739130436,0.4878260869565217,0.5,0.493838028169014,abalone-20_vs_8-9-10,0.6,borderline,2,2,1916,10
Random Forest,0.9756521739130436,0.4878260869565217,0.5,0.493838028169014,abalone-20_vs_8-9-10,0.8,borderline,2,2,1916,10
Random Forest,0.9756521739130436,0.4878260869565217,0.5,0.493838028169014,abalone-20_vs_8-9-10,1.0,borderline,2,2,1916,10
Random Forest,0.9756521739130436,0.7386561954624782,0.5348230201171378,0.5563271604938271,abalone-20_vs_8-9-10,0.6,corsmote,2,2,1916,10
Random Forest,0.9756521739130436,0.7386561954624782,0.5348230201171378,0.5563271604938271,abalone-20_vs_8-9-10,0.8,corsmote,2,2,1916,10
Random Forest,0.9756521739130436,0.7386561954624782,0.5348230201171378,0.5563271604938271,abalone-20_vs_8-9-10,1.0,corsmote,2,2,1916,10
Random Forest,0.9756521739130436,0.7386561954624782,0.5348230201171378,0.5563271604938271,abalone-20_vs_8-9-10,0.6,smote,2,2,1916,10
Random Forest,0.9756521739130436,0.7386561954624782,0.5348230201171378,0.5563271604938271,abalone-20_vs_8-9-10,0.8,smote,2,2,1916,10
Random Forest,0.9756521739130436,0.7386561954624782,0.5348230201171378,0.5563271604938271,abalone-20_vs_8-9-10,1.0,smote,2,2,1916,10
SVM,0.9756521739130436,0.4878260869565217,0.5,0.493838028169014,abalone-20_vs_8-9-10,0.0,Original,2,2,1916,10
SVM,0.9756521739130436,0.7403339191564148,0.6044690603514132,0.6438053097345132,abalone-20_vs_8-9-10,0.6,adasyn,2,2,1916,10
SVM,0.9756521739130436,0.7403339191564148,0.6044690603514132,0.6438053097345132,abalone-20_vs_8-9-10,0.8,adasyn,2,2,1916,10
SVM,0.9756521739130436,0.7403339191564148,0.6044690603514132,0.6438053097345132,abalone-20_vs_8-9-10,1.0,adasyn,2,2,1916,10
SVM,0.9721739130434782,0.6561218512009374,0.5678635090399796,0.5929203539823009,abalone-20_vs_8-9-10,0.6,borderline,2,2,1916,10
SVM,0.9686956521739132,0.6144179894179894,0.5660809778456837,0.5829303675048356,abalone-20_vs_8-9-10,0.8,borderline,2,2,1916,10
SVM,0.9704347826086956,0.6322937625754528,0.5669722434428317,0.587709308701337,abalone-20_vs_8-9-10,1.0,borderline,2,2,1916,10
SVM,0.9704347826086956,0.6729529335912314,0.6366182836771073,0.6524444444444445,abalone-20_vs_8-9-10,0.6,corsmote,2,2,1916,10
SVM,0.9704347826086956,0.6729529335912314,0.6366182836771073,0.6524444444444445,abalone-20_vs_8-9-10,0.8,corsmote,2,2,1916,10
SVM,0.9704347826086956,0.6729529335912314,0.6366182836771073,0.6524444444444445,abalone-20_vs_8-9-10,1.0,corsmote,2,2,1916,10
SVM,0.9756521739130436,0.7403339191564148,0.6044690603514132,0.6438053097345132,abalone-20_vs_8-9-10,0.6,smote,2,2,1916,10
SVM,0.9756521739130436,0.7403339191564148,0.6044690603514132,0.6438053097345132,abalone-20_vs_8-9-10,0.8,smote,2,2,1916,10
SVM,0.9756521739130436,0.7403339191564148,0.6044690603514132,0.6438053097345132,abalone-20_vs_8-9-10,1.0,smote,2,2,1916,10
TabNet,0.9739130434782608,0.4878048780487805,0.499108734402852,0.4933920704845815,abalone-20_vs_8-9-10,0.0,Original,2,2,1916,10
TabNet,0.9739130434782608,0.719294003868472,0.6732238349885409,0.6933333333333334,abalone-20_vs_8-9-10,0.6,adasyn,2,2,1916,10
TabNet,0.9704347826086956,0.6322937625754528,0.5669722434428317,0.587709308701337,abalone-20_vs_8-9-10,0.8,adasyn,2,2,1916,10
TabNet,0.9582608695652174,0.5301213735938425,0.5259103641456583,0.5277853818779086,abalone-20_vs_8-9-10,1.0,adasyn,2,2,1916,10
TabNet,0.9756521739130436,0.739492119089317,0.5696460402342756,0.6049273655280722,abalone-20_vs_8-9-10,0.6,borderline,2,2,1916,10
TabNet,0.977391304347826,0.8228438228438228,0.5705373058314235,0.6119100773583926,abalone-20_vs_8-9-10,0.8,borderline,2,2,1916,10
TabNet,0.9704347826086956,0.6322937625754528,0.5669722434428317,0.587709308701337,abalone-20_vs_8-9-10,1.0,borderline,2,2,1916,10
TabNet,0.9721739130434782,0.6136164623467601,0.5330404889228418,0.5484884177463683,abalone-20_vs_8-9-10,0.6,corsmote,2,2,1916,10
TabNet,0.9669565217391304,0.5599849094567404,0.530366692131398,0.5392045214897296,abalone-20_vs_8-9-10,0.8,corsmote,2,2,1916,10
TabNet,0.9739130434782608,0.7270833333333333,0.7428698752228164,0.734688855393891,abalone-20_vs_8-9-10,1.0,corsmote,2,2,1916,10
TabNet,0.9704347826086956,0.5885964912280702,0.5321492233256939,0.545116105914654,abalone-20_vs_8-9-10,0.6,smote,2,2,1916,10
TabNet,0.9739130434782608,0.7046026156941649,0.6035777947542653,0.6362140959129444,abalone-20_vs_8-9-10,0.8,smote,2,2,1916,10
TabNet,0.9704347826086956,0.6569493521790342,0.6017952635599694,0.6228926353149956,abalone-20_vs_8-9-10,1.0,smote,2,2,1916,10
XGBoost,0.9739130434782608,0.4878048780487805,0.499108734402852,0.4933920704845815,abalone-20_vs_8-9-10,0.0,Original,2,2,1916,10
XGBoost,0.9686956521739132,0.6144179894179894,0.5660809778456837,0.5829303675048356,abalone-20_vs_8-9-10,0.6,adasyn,2,2,1916,10
XGBoost,0.9721739130434782,0.6136164623467601,0.5330404889228418,0.5484884177463683,abalone-20_vs_8-9-10,0.8,adasyn,2,2,1916,10
XGBoost,0.9721739130434782,0.6136164623467601,0.5330404889228418,0.5484884177463683,abalone-20_vs_8-9-10,1.0,adasyn,2,2,1916,10
XGBoost,0.9704347826086956,0.4877622377622377,0.4973262032085561,0.4924977934686672,abalone-20_vs_8-9-10,0.6,borderline,2,2,1916,10
XGBoost,0.9721739130434782,0.487783595113438,0.4982174688057041,0.4929453262786596,abalone-20_vs_8-9-10,0.8,borderline,2,2,1916,10
XGBoost,0.9704347826086956,0.4877622377622377,0.4973262032085561,0.4924977934686672,abalone-20_vs_8-9-10,1.0,borderline,2,2,1916,10
XGBoost,0.9721739130434782,0.6136164623467601,0.5330404889228418,0.5484884177463683,abalone-20_vs_8-9-10,0.6,corsmote,2,2,1916,10
XGBoost,0.9739130434782608,0.6553030303030303,0.5339317545199899,0.55220393541353,abalone-20_vs_8-9-10,0.8,corsmote,2,2,1916,10
XGBoost,0.9704347826086956,0.5885964912280702,0.5321492233256939,0.545116105914654,abalone-20_vs_8-9-10,1.0,corsmote,2,2,1916,10
XGBoost,0.9721739130434782,0.6136164623467601,0.5330404889228418,0.5484884177463683,abalone-20_vs_8-9-10,0.6,smote,2,2,1916,10
XGBoost,0.9634782608695652,0.5440714566156262,0.5285841609371021,0.5341614906832298,abalone-20_vs_8-9-10,0.8,smote,2,2,1916,10
XGBoost,0.9652173913043478,0.5510361552028218,0.5294754265342501,0.5365892972275951,abalone-20_vs_8-9-10,1.0,smote,2,2,1916,10
Bagging,0.9808695652173912,0.4921465968586387,0.4982332155477031,0.495171202809482,abalone-20_vs_8-9-10,0.0,Original,3,2,1916,10
Bagging,0.9756521739130436,0.6630952380952381,0.7689438555162937,0.7021166370633511,abalone-20_vs_8-9-10,0.6,adasyn,3,2,1916,10
Bagging,0.9756521739130436,0.6737824161922834,0.8236160188457008,0.7245414727621133,abalone-20_vs_8-9-10,0.8,adasyn,3,2,1916,10
Bagging,0.9686956521739132,0.6131667720851781,0.7107381232822929,0.6458390364084314,abalone-20_vs_8-9-10,1.0,adasyn,3,2,1916,10
Bagging,0.9895652173913044,0.8536217303822937,0.776010993325481,0.8098544973544973,abalone-20_vs_8-9-10,0.6,borderline,3,2,1916,10
Bagging,0.9878260869565216,0.8089726631393298,0.7751276010993325,0.7910285031929807,abalone-20_vs_8-9-10,0.8,borderline,3,2,1916,10
Bagging,0.9878260869565216,0.8089726631393298,0.7751276010993325,0.7910285031929807,abalone-20_vs_8-9-10,1.0,borderline,3,2,1916,10
Bagging,0.977391304347826,0.662226169330965,0.715155084413035,0.6847188831245519,abalone-20_vs_8-9-10,0.6,corsmote,3,2,1916,10
Bagging,0.9791304347826087,0.6773855577047067,0.7160384766391834,0.6946902654867257,abalone-20_vs_8-9-10,0.8,corsmote,3,2,1916,10
Bagging,0.9756521739130436,0.6493977552696414,0.7142716921868866,0.6756125080593165,abalone-20_vs_8-9-10,1.0,corsmote,3,2,1916,10
Bagging,0.9721739130434782,0.6434745941387308,0.7671770710639969,0.6851902545852724,abalone-20_vs_8-9-10,0.6,smote,3,2,1916,10
Bagging,0.9739130434782608,0.6639736684619988,0.8227326266195524,0.7155436825962205,abalone-20_vs_8-9-10,0.8,smote,3,2,1916,10
Bagging,0.9756521739130436,0.6737824161922834,0.8236160188457008,0.7245414727621133,abalone-20_vs_8-9-10,1.0,smote,3,2,1916,10
Decision Tree,0.982608695652174,0.6938596491228071,0.6084609344326659,0.6384557344064385,abalone-20_vs_8-9-10,0.0,Original,3,2,1916,10
Decision Tree,0.9808695652173912,0.7116119174942704,0.826266195524146,0.7559893522626442,abalone-20_vs_8-9-10,0.6,adasyn,3,2,1916,10
Decision Tree,0.9721739130434782,0.6288690476190476,0.7125049077345897,0.6595618709295441,abalone-20_vs_8-9-10,0.8,adasyn,3,2,1916,10
Decision Tree,0.9721739130434782,0.6551968951154865,0.821849234393404,0.7071555895085306,abalone-20_vs_8-9-10,1.0,adasyn,3,2,1916,10
Decision Tree,0.9895652173913044,0.8536217303822937,0.776010993325481,0.8098544973544973,abalone-20_vs_8-9-10,0.6,borderline,3,2,1916,10
Decision Tree,0.9860869565217392,0.7742442088731841,0.7742442088731841,0.7742442088731841,abalone-20_vs_8-9-10,0.8,borderline,3,2,1916,10
Decision Tree,0.9878260869565216,0.8089726631393298,0.7751276010993325,0.7910285031929807,abalone-20_vs_8-9-10,1.0,borderline,3,2,1916,10
Decision Tree,0.9756521739130436,0.6493977552696414,0.7142716921868866,0.6756125080593165,abalone-20_vs_8-9-10,0.6,corsmote,3,2,1916,10
Decision Tree,0.9721739130434782,0.6288690476190476,0.7125049077345897,0.6595618709295441,abalone-20_vs_8-9-10,0.8,corsmote,3,2,1916,10
Decision Tree,0.9756521739130436,0.6630952380952381,0.7689438555162937,0.7021166370633511,abalone-20_vs_8-9-10,1.0,corsmote,3,2,1916,10
Decision Tree,0.96,0.612652374947457,0.8156654888103652,0.66111467008328,abalone-20_vs_8-9-10,0.6,smote,3,2,1916,10
Decision Tree,0.96,0.612652374947457,0.8156654888103652,0.66111467008328,abalone-20_vs_8-9-10,0.8,smote,3,2,1916,10
Decision Tree,0.9686956521739132,0.6131667720851781,0.7107381232822929,0.6458390364084314,abalone-20_vs_8-9-10,1.0,smote,3,2,1916,10
LightGBM,0.9860869565217392,0.9930313588850176,0.5555555555555556,0.5964912280701754,abalone-20_vs_8-9-10,0.0,Original,3,2,1916,10
LightGBM,0.9843478260869564,0.7455908289241622,0.7186886533176285,0.7313223612481179,abalone-20_vs_8-9-10,0.6,adasyn,3,2,1916,10
LightGBM,0.9843478260869564,0.7455908289241622,0.7186886533176285,0.7313223612481179,abalone-20_vs_8-9-10,0.8,adasyn,3,2,1916,10
LightGBM,0.9791304347826087,0.6887489734464823,0.7707106399685906,0.721953578336557,abalone-20_vs_8-9-10,1.0,adasyn,3,2,1916,10
LightGBM,0.9895652173913044,0.8536217303822937,0.776010993325481,0.8098544973544973,abalone-20_vs_8-9-10,0.6,borderline,3,2,1916,10
LightGBM,0.9895652173913044,0.8536217303822937,0.776010993325481,0.8098544973544973,abalone-20_vs_8-9-10,0.8,borderline,3,2,1916,10
LightGBM,0.991304347826087,0.9131517281780904,0.7768943855516294,0.8311306901615272,abalone-20_vs_8-9-10,1.0,borderline,3,2,1916,10
LightGBM,0.9895652173913044,0.8956140350877193,0.7213388299960738,0.7830734406438631,abalone-20_vs_8-9-10,0.6,corsmote,3,2,1916,10
LightGBM,0.9895652173913044,0.8536217303822937,0.776010993325481,0.8098544973544973,abalone-20_vs_8-9-10,0.8,corsmote,3,2,1916,10
LightGBM,0.9895652173913044,0.8536217303822937,0.776010993325481,0.8098544973544973,abalone-20_vs_8-9-10,1.0,corsmote,3,2,1916,10
LightGBM,0.9808695652173912,0.6822089947089947,0.6622497055359247,0.6716162193032553,abalone-20_vs_8-9-10,0.6,smote,3,2,1916,10
LightGBM,0.9843478260869564,0.7455908289241622,0.7186886533176285,0.7313223612481179,abalone-20_vs_8-9-10,0.8,smote,3,2,1916,10
